55.944425,-3.188396,SSE,55.944147836140246,-3.1882811949702905,0.0,248.75
55.944147836140246,-3.1882811949702905,S,55.94384783614024,-3.1882811949702905,0.0,247.5
55.94384783614024,-3.1882811949702905,SSE,55.94357067228049,-3.188166389940581,104.51013719713016,338.5013069660508
55.94357067228049,-3.188166389940581,ENE,55.9436854773102,-3.1878892260808276,168.52856700924153,382.8663020012056
55.9436854773102,-3.1878892260808276,ENE,55.94380028233991,-3.187612062221074,233.07642482445186,463.1039232825866
55.94380028233991,-3.187612062221074,SSW,55.94352311848015,-3.1877268672507837,233.07642482445186,461.8539232825866
55.94352311848015,-3.1877268672507837,SSE,55.943245954620394,-3.187612062221074,233.07642482445186,460.6039232825866
55.943245954620394,-3.187612062221074,SSW,55.94296879076064,-3.1877268672507837,284.5641404831732,485.93688290859143
55.94296879076064,-3.1877268672507837,E,55.94296879076064,-3.1874268672507835,346.80754478883625,494.6183273632351
55.94296879076064,-3.1874268672507835,NE,55.943180922794994,-3.1872147352164277,346.80754478883625,493.3683273632351
55.943180922794994,-3.1872147352164277,NE,55.94339305482935,-3.187002603182072,346.80754478883625,492.1183273632351
55.94339305482935,-3.187002603182072,ENE,55.94350785985906,-3.1867254393223186,346.80754478883625,490.8683273632351
55.94350785985906,-3.1867254393223186,NNE,55.94378502371882,-3.186610634292609,346.80754478883625,489.6183273632351
55.94378502371882,-3.186610634292609,N,55.94408502371882,-3.186610634292609,469.4326492333661,555.8302896337924
55.94408502371882,-3.186610634292609,ENE,55.94419982874853,-3.1863334704328556,513.9029221480838,604.4732387041723
55.94419982874853,-3.1863334704328556,SE,55.943987696714174,-3.1861213383985,513.9029221480838,603.2232387041723
55.943987696714174,-3.1861213383985,ESE,55.943872891684464,-3.1858441745387465,569.2965917896358,653.100002401554
55.943872891684464,-3.1858441745387465,SSE,55.94359572782471,-3.185729369509037,569.2965917896358,651.850002401554
55.94359572782471,-3.185729369509037,SSE,55.94331856396495,-3.1856145644793274,569.2965917896358,650.600002401554
55.94331856396495,-3.1856145644793274,ESE,55.94320375893524,-3.185337400619574,633.2888374060584,715.9442159218333
55.94320375893524,-3.185337400619574,SSE,55.942926595075484,-3.1852225955898645,720.8945306943845,727.1854544433626
55.942926595075484,-3.1852225955898645,SW,55.94271446304113,-3.1854347276242203,720.8945306943845,725.9354544433626
55.94271446304113,-3.1854347276242203,W,55.94271446304113,-3.1857347276242205,821.6422551096937,841.8323037144676
55.94271446304113,-3.1857347276242205,NNE,55.942991626900884,-3.185619922594511,821.6422551096937,840.5823037144676
55.942991626900884,-3.185619922594511,NNE,55.94326879076064,-3.1855051175648015,821.6422551096937,839.3323037144676
55.94326879076064,-3.1855051175648015,NW,55.943480922795,-3.1857172495991573,821.6422551096937,838.0823037144676
55.943480922795,-3.1857172495991573,N,55.943780922795,-3.1857172495991573,821.6422551096937,836.8323037144676
55.943780922795,-3.1857172495991573,NE,55.943993054829356,-3.1855051175648015,821.6422551096937,835.5823037144676
55.943993054829356,-3.1855051175648015,NNE,55.94427021868911,-3.185390312535092,821.6422551096937,834.3323037144676
55.94427021868911,-3.185390312535092,NNE,55.94454738254887,-3.1852755075053825,916.9177320054587,893.6625745881985
55.94454738254887,-3.1852755075053825,NE,55.944759514583225,-3.1850633754710267,955.3685466013656,930.108865907141
55.944759514583225,-3.1850633754710267,ESE,55.944644709553515,-3.1847862116112733,965.3580857371281,963.651365767381
55.944644709553515,-3.1847862116112733,WNW,55.944759514583225,-3.1850633754710267,965.3580857371281,962.401365767381
55.944759514583225,-3.1850633754710267,WNW,55.944874319612936,-3.18534053933078,965.3580857371281,961.151365767381
55.944874319612936,-3.18534053933078,NW,55.94508645164729,-3.185552671365136,965.3580857371281,959.901365767381
55.94508645164729,-3.185552671365136,WNW,55.945201256677,-3.1858298352248893,965.3580857371281,958.651365767381
55.945201256677,-3.1858298352248893,NW,55.94541338871136,-3.186041967259245,965.3580857371281,957.401365767381
55.94541338871136,-3.186041967259245,W,55.94541338871136,-3.1863419672592452,965.3580857371281,956.151365767381
55.94541338871136,-3.1863419672592452,NW,55.945625520745715,-3.186554099293601,965.3580857371281,954.901365767381
55.945625520745715,-3.186554099293601,N,55.94592552074572,-3.186554099293601,1035.3568346917723,1006.0798225423695
55.94592552074572,-3.186554099293601,WSW,55.94581071571601,-3.1868312631533544,1035.3568346917723,1004.8298225423695
55.94581071571601,-3.1868312631533544,WSW,55.9456959106863,-3.187108427013108,1035.3568346917723,1003.5798225423695
55.9456959106863,-3.187108427013108,WSW,55.945581105656586,-3.187385590872861,1035.3568346917723,1002.3298225423695
55.945581105656586,-3.187385590872861,WSW,55.945466300626876,-3.1876627547326146,1035.3568346917723,1001.0798225423695
55.945466300626876,-3.1876627547326146,W,55.945466300626876,-3.187962754732615,1035.3568346917723,999.8298225423695
55.945466300626876,-3.187962754732615,WSW,55.945351495597166,-3.188239918592368,1035.3568346917723,998.5798225423695
55.945351495597166,-3.188239918592368,W,55.945351495597166,-3.1885399185923684,1035.3568346917723,997.3298225423695
55.945351495597166,-3.1885399185923684,WSW,55.945236690567455,-3.188817082452122,1087.284599665923,1044.409191664655
55.945236690567455,-3.188817082452122,SSW,55.9449595267077,-3.1889318874818313,1087.284599665923,1043.159191664655
